0
0
1
0
0
0
0
0
0
0
0
2,4,3
8,7,7
8,8,1
8,8,5
8,8,8
8,8,8
8,9,0
8,9,2
8,9,3
8,9,3
8,9,4
8,9,1
8,9,4
8,9,6
8,9,6
8,9,8
8,9,8
8,9,8
8,9,7
8,9,7
8,9,8
8,9,8
9,0,0
8,9,9
8,9,9
9,0,0
9,0,0
8,9,9
9,0,1
8,9,8
8,9,9
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
8,9,9
9,0,2
9,0,1
9,0,0
9,0,0
9,0,1
9,0,2
9,0,1
9,0,1
9,0,1
9,0,1
9,0,2
9,0,0
9,0,3
9,0,2
9,0,1
9,0,2
9,0,2
9,0,2
9,0,3
9,0,1
9,0,2
9,0,2
9,0,2
9,0,3
9,0,2
9,0,1
9,0,2
9,0,4
9,0,1
9,0,3
9,0,3
9,0,2
9,0,3
9,0,2
9,0,1
9,0,2
9,0,3
9,0,3
9,0,2
9,0,0
9,0,3
9,0,3
9,0,4
9,0,1
9,0,3
9,0,3
9,0,3
9,0,3
9,0,4
9,0,3
9,0,4
9,0,4
9,0,3
9,0,2
9,0,2
9,0,3
9,0,4
9,0,3
9,0,3
9,0,1
9,0,4
9,0,3
9,0,3
9,0,3
9,0,2
9,0,4
9,0,2
9,0,3
9,0,1
9,0,3
9,0,2
9,0,3
9,0,3
9,0,4
9,0,2
9,0,2
9,0,1
9,0,2
9,0,2
9,0,4
9,0,2
9,0,3
9,0,2
9,0,3
9,0,2
9,0,4
9,0,2
9,0,3
9,0,3
9,0,3
9,0,4
9,0,2
9,0,2
9,0,2
9,0,4
9,0,2
9,0,1
9,0,2
9,0,4
9,0,2
9,0,3
9,0,4
9,0,4
9,0,3
9,0,2
9,0,2
9,0,3
9,0,1
9,0,1
9,0,2
9,0,4
9,0,2
9,0,2
9,0,3
9,0,2
9,0,1
9,0,4
9,0,1
9,0,3
9,0,3
9,0,4
9,0,3
9,0,2
9,0,4
9,0,2
9,0,3
9,0,3
9,0,0
9,0,2
9,0,4
9,0,1
9,0,2
9,0,1
9,0,2
9,0,2
9,0,2
9,0,2
9,0,4
9,0,2
9,0,2
9,0,1
9,0,2
9,0,2
9,0,2
9,0,3
9,0,1
9,0,3
9,0,4
9,0,4
9,0,2
9,0,3
9,0,2
9,0,3
9,0,4
9,0,3
9,0,2
9,0,3
9,0,0
9,0,2
9,0,2
9,0,3
9,0,2
9,0,3
9,0,4
9,0,4
9,0,2
9,0,2
9,0,4
9,0,3
9,0,1
9,0,3
9,0,2
9,0,3
9,0,2
9,0,3
9,0,3
9,0,3
9,0,2
9,0,3
9,0,2
9,0,3
9,0,2
9,0,3
9,0,3
9,0,4
9,0,2
9,0,2
9,0,2
9,0,2
9,0,1
9,0,2
9,0,2
9,0,2
9,0,2
9,0,1
9,0,2
9,0,2
9,0,1
9,0,3
9,0,2
9,0,4
9,0,2
9,0,2
9,0,2
9,0,2
9,0,2
9,0,1
9,0,2
9,0,2
9,0,2
9,0,2
9,0,3
9,0,2
9,0,2
9,0,4
9,0,2
9,0,2
9,0,2
9,0,1
9,0,3
9,0,0
9,0,2
9,0,2
9,0,2
9,0,1
9,0,2
9,0,1
9,0,4
9,0,2
9,0,2
9,0,2
9,0,2
9,0,2
9,0,1
9,0,2
9,0,0
9,0,2
9,0,3
9,0,1
9,0,2
9,0,2
9,0,1
9,0,0
9,0,2
9,0,2
9,0,2
9,0,1
9,0,2
9,0,0
9,0,2
9,0,2
9,0,1
9,0,0
9,0,1
9,0,2
9,0,1
9,0,2
9,0,2
9,0,2
9,0,0
9,0,0
9,0,1
9,0,1
9,0,2
9,0,2
9,0,2
9,0,1
9,0,2
9,0,0
9,0,3
9,0,0
9,0,2
9,0,2
8,9,8
9,0,1
9,0,2
9,0,1
9,0,2
9,0,0
9,0,1
9,0,1
9,0,1
9,0,1
9,0,0
9,0,0
9,0,1
9,0,0
9,0,0
9,0,0
9,0,2
9,0,1
9,0,1
9,0,1
9,0,2
9,0,0
9,0,1
9,0,1
9,0,0
9,0,1
9,0,2
9,0,1
9,0,1
9,0,0
9,0,0
9,0,1
9,0,0
9,0,2
9,0,0
9,0,1
9,0,0
9,0,2
9,0,1
9,0,1
9,0,1
9,0,1
9,0,0
9,0,1
8,9,9
9,0,0
9,0,0
8,9,9
8,9,8
9,0,1
9,0,0
9,0,1
9,0,1
9,0,0
9,0,1
9,0,0
8,9,9
9,0,1
8,9,9
9,0,1
9,0,0
9,0,2
9,0,1
8,9,9
9,0,0
8,9,9
9,0,1
9,0,1
9,0,1
9,0,0
9,0,2
8,9,9
9,0,1
8,9,8
9,0,1
9,0,1
9,0,1
9,0,0
9,0,1
9,0,1
9,0,1
9,0,2
9,0,1
8,9,9
8,9,9
9,0,1
9,0,2
9,0,0
9,0,0
9,0,1
9,0,1
8,9,9
9,0,1
9,0,1
9,0,1
8,9,9
9,0,0
9,0,0
9,0,0
8,9,9
8,9,8
9,0,0
8,9,8
8,9,9
8,9,9
9,0,1
8,9,9
9,0,1
8,9,8
9,0,0
9,0,1
9,0,1
9,0,1
9,0,1
9,0,0
9,0,0
9,0,0
9,0,1
9,0,0
9,0,0
9,0,1
8,9,8
8,9,9
8,9,8
9,0,1
9,0,1
9,0,1
9,0,1
9,0,0
8,9,9
8,9,8
8,9,8
8,9,9
9,0,0
9,0,0
9,0,1
9,0,1
8,9,8
9,0,1
9,0,0
8,9,9
8,9,8
9,0,1
9,0,0
9,0,1
9,0,0
9,0,0
8,9,8
9,0,0
9,0,0
9,0,0
9,0,0
9,0,0
8,9,9
8,9,8
8,9,9
9,0,1
8,9,9
9,0,0
9,0,0
8,9,9
9,0,0
9,0,0
8,9,8
9,0,0
9,0,1
9,0,1
9,0,1
9,0,0
8,9,9
9,0,1
8,9,9
9,0,1
9,0,0
8,9,9
9,0,1
9,0,0
9,0,0
9,0,0
8,9,9
9,0,1
9,0,0
9,0,1
9,0,1
9,0,0
9,0,1
9,0,1
8,9,9
8,9,9
9,0,0
9,0,2
9,0,0
9,0,1
9,0,0
8,9,9
9,0,1
8,9,9
9,0,0
8,9,9
9,0,0
9,0,0
9,0,1
9,0,2
8,9,9
8,9,8
8,9,9
9,0,0
9,0,0
9,0,0
9,0,0
9,0,1
9,0,0
9,0,0
9,0,1
8,9,9
8,9,9
9,0,0
8,9,9
9,0,0
9,0,0
8,9,9
9,0,0
8,9,9
9,0,0
8,9,9
8,9,9
9,0,0
9,0,2
9,0,0
8,9,9
9,0,1
9,0,0
8,9,9
8,9,8
8,9,9
8,9,9
9,0,1
8,9,9
9,0,0
8,9,9
8,9,9
8,9,9
9,0,0
8,9,9
8,9,8
8,9,9
8,9,8
9,0,0
9,0,0
8,9,8
8,9,7
9,0,0
8,9,8
9,0,1
9,0,0
9,0,0
9,0,0
8,9,9
8,9,7
8,9,8
8,9,7
9,0,0
9,0,0
8,9,9
8,9,7
8,9,8
9,0,0
9,0,0
8,9,9
8,9,8
8,9,8
8,9,8
8,9,8
8,9,9
9,0,0
8,9,8
9,0,0
8,9,8
8,9,9
8,9,8
8,9,7
8,9,8
8,9,8
9,0,0
8,9,7
9,0,1
8,9,9
8,9,9
8,9,7
8,9,8
8,9,8
9,0,0
9,0,1
9,0,0
8,9,9
9,0,1
8,9,9
8,9,9
8,9,8
8,9,8
9,0,1
8,9,7
9,0,0
8,9,9
8,9,9
9,0,0
8,9,8
9,0,0
8,9,9
8,9,8
8,9,8
8,9,8
8,9,9
8,9,9
9,0,0
8,9,9
8,9,7
8,9,9
8,9,8
8,9,9
9,0,1
8,9,9
8,9,9
